,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-07-20 00:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,361.0,0.3,361.0,362.0,17.9,94.4,999.0
2020-07-20 00:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,362.0,0.1,362.0,363.0,17.9,95.2,999.0
2020-07-20 00:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,367.0,0.1,367.0,367.0,18.2,94.7,998.0
2020-07-20 00:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,363.0,0.1,363.0,363.0,18.1,94.1,998.0
2020-07-20 01:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,355.0,0.5,354.0,356.0,18.0,94.2,998.0
2020-07-20 01:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.1,350.0,351.0,18.0,94.0,998.0
2020-07-20 01:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.3,351.0,352.0,17.8,94.0,998.0
2020-07-20 01:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.1,349.0,350.0,17.6,94.3,998.0
2020-07-20 02:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,0.1,346.0,346.0,17.5,94.6,998.0
2020-07-20 02:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.3,344.0,345.0,17.5,94.3,998.0
2020-07-20 02:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,344.0,0.1,344.0,345.0,17.4,93.7,998.0
2020-07-20 02:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,349.0,0.2,349.0,349.0,17.4,93.2,998.0
2020-07-20 03:00:00+00:00,2.0,0.1,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.1,3.0,3.0,350.0,0.2,350.0,350.0,17.6,91.9,998.0
2020-07-20 03:15:00+00:00,6.0,0.1,6.0,6.0,0.0,0.0,0.0,0.0,7.0,0.1,7.0,8.0,360.0,0.3,360.0,361.0,17.8,89.5,998.0
2020-07-20 03:30:00+00:00,12.0,0.1,11.0,12.0,0.0,0.0,0.0,0.0,13.0,0.1,13.0,13.0,363.0,0.1,363.0,364.0,17.7,89.6,998.0
2020-07-20 03:45:00+00:00,26.0,0.5,26.0,27.0,0.0,0.0,0.0,0.0,28.0,0.5,27.0,29.0,358.0,0.4,358.0,359.0,18.1,86.3,998.0
2020-07-20 04:00:00+00:00,58.0,0.9,57.0,60.0,189.0,7.9,178.0,202.0,38.0,0.1,38.0,38.0,349.0,0.2,348.0,349.0,18.5,84.0,998.0
2020-07-20 04:15:00+00:00,85.0,1.5,81.0,86.0,220.0,11.4,187.0,230.0,54.0,0.3,54.0,55.0,357.0,0.0,357.0,357.0,18.5,83.9,998.0
2020-07-20 04:30:00+00:00,71.0,0.9,69.0,72.0,0.0,0.0,0.0,0.0,72.0,0.9,70.0,73.0,354.0,0.3,354.0,355.0,18.5,83.7,998.0
2020-07-20 04:45:00+00:00,184.0,3.8,179.0,190.0,259.0,21.4,234.0,291.0,129.0,0.8,127.0,130.0,366.0,0.8,364.0,366.0,18.6,83.6,998.0
2020-07-20 05:00:00+00:00,134.0,4.7,124.0,141.0,150.0,22.3,102.0,178.0,96.0,1.1,94.0,98.0,380.0,0.4,379.0,381.0,19.0,83.6,998.0
2020-07-20 05:15:00+00:00,100.0,1.0,99.0,105.0,6.0,4.5,4.0,28.0,98.0,0.5,97.0,99.0,371.0,0.1,371.0,371.0,18.7,86.9,998.0
2020-07-20 05:30:00+00:00,118.0,0.5,117.0,119.0,1.0,0.1,1.0,1.0,118.0,0.6,118.0,120.0,374.0,0.1,374.0,375.0,18.6,87.9,998.0
2020-07-20 05:45:00+00:00,139.0,0.3,138.0,139.0,3.0,0.7,2.0,5.0,138.0,0.5,137.0,139.0,384.0,0.2,383.0,384.0,18.7,87.8,998.0
2020-07-20 06:00:00+00:00,175.0,1.5,173.0,178.0,1.0,0.0,1.0,1.0,176.0,1.6,173.0,179.0,379.0,0.2,378.0,379.0,18.9,88.6,998.0
2020-07-20 06:15:00+00:00,116.0,0.5,116.0,117.0,0.0,0.0,0.0,1.0,117.0,0.5,116.0,118.0,385.0,0.2,385.0,385.0,19.1,87.0,998.0
2020-07-20 06:30:00+00:00,140.0,1.2,138.0,142.0,0.0,0.0,0.0,0.0,141.0,1.2,139.0,143.0,378.0,0.3,377.0,378.0,19.2,86.0,998.0
2020-07-20 06:45:00+00:00,176.0,0.3,176.0,177.0,2.0,1.1,1.0,4.0,176.0,0.4,175.0,176.0,351.0,0.3,350.0,351.0,19.4,86.8,998.0
2020-07-20 07:00:00+00:00,425.0,93.3,244.0,502.0,457.0,159.1,119.0,590.0,178.0,0.7,176.0,179.0,344.0,0.2,343.0,344.0,20.0,86.6,998.0
2020-07-20 07:15:00+00:00,539.0,9.8,515.0,551.0,562.0,17.8,519.0,582.0,217.0,0.5,216.0,217.0,347.0,0.4,346.0,348.0,21.0,81.1,998.0
2020-07-20 07:30:00+00:00,515.0,119.1,368.0,660.0,252.0,183.3,30.0,484.0,356.0,7.2,346.0,368.0,373.0,0.6,373.0,374.0,22.0,72.5,998.0
2020-07-20 07:45:00+00:00,486.0,41.3,453.0,571.0,127.0,69.2,68.0,262.0,405.0,2.3,402.0,409.0,381.0,0.1,380.0,381.0,22.6,74.2,998.0
2020-07-20 08:00:00+00:00,334.0,5.3,323.0,342.0,6.0,1.1,5.0,9.0,329.0,5.3,319.0,335.0,394.0,0.3,393.0,394.0,22.2,74.8,998.0
2020-07-20 08:15:00+00:00,339.0,4.0,336.0,350.0,4.0,3.8,1.0,16.0,335.0,1.4,334.0,339.0,391.0,0.2,391.0,391.0,22.2,75.4,998.0
2020-07-20 08:30:00+00:00,528.0,5.0,514.0,534.0,282.0,6.1,265.0,289.0,325.0,0.5,324.0,326.0,367.0,0.1,367.0,367.0,23.5,68.6,998.0
2020-07-20 08:45:00+00:00,689.0,64.7,542.0,756.0,321.0,89.7,113.0,408.0,450.0,6.6,438.0,460.0,374.0,0.3,373.0,375.0,23.5,65.8,998.0
2020-07-20 09:00:00+00:00,411.0,11.1,400.0,436.0,19.0,13.7,6.0,49.0,396.0,1.2,395.0,398.0,386.0,0.3,386.0,387.0,23.4,67.4,998.0
2020-07-20 09:15:00+00:00,337.0,0.3,336.0,338.0,0.0,0.1,0.0,0.0,336.0,0.3,336.0,337.0,400.0,0.5,400.0,401.0,23.5,67.8,998.0
2020-07-20 09:30:00+00:00,302.0,0.2,302.0,303.0,-1.0,0.1,-1.0,-1.0,301.0,0.3,300.0,301.0,401.0,0.2,401.0,402.0,23.0,71.8,999.0
2020-07-20 09:45:00+00:00,591.0,80.1,484.0,737.0,148.0,96.3,19.0,316.0,474.0,5.2,465.0,482.0,392.0,0.2,391.0,392.0,23.4,73.3,999.0
2020-07-20 10:00:00+00:00,440.0,7.7,427.0,453.0,38.0,15.4,18.0,62.0,407.0,6.2,396.0,417.0,407.0,0.7,406.0,408.0,24.7,65.4,999.0
2020-07-20 10:15:00+00:00,629.0,98.7,468.0,749.0,222.0,109.5,34.0,354.0,441.0,7.9,428.0,452.0,390.0,0.3,389.0,390.0,24.6,61.3,999.0
2020-07-20 10:30:00+00:00,380.0,38.8,343.0,440.0,49.0,46.3,6.0,122.0,335.0,0.8,333.0,337.0,383.0,0.5,382.0,383.0,24.7,62.0,999.0
2020-07-20 10:45:00+00:00,907.0,20.5,855.0,925.0,671.0,31.1,596.0,699.0,330.0,1.5,327.0,333.0,371.0,0.7,370.0,372.0,25.0,64.0,999.0
2020-07-20 11:00:00+00:00,811.0,173.4,512.0,1013.0,470.0,205.7,124.0,712.0,400.0,4.5,392.0,407.0,398.0,0.9,396.0,399.0,26.2,57.9,999.0
2020-07-20 11:15:00+00:00,296.0,5.6,291.0,308.0,3.0,3.6,0.0,11.0,291.0,2.5,288.0,296.0,406.0,0.3,406.0,407.0,25.0,60.5,999.0
2020-07-20 11:30:00+00:00,291.0,17.4,259.0,320.0,2.0,2.5,1.0,13.0,289.0,15.9,258.0,310.0,411.0,1.2,409.0,412.0,25.8,57.2,999.0
2020-07-20 11:45:00+00:00,1020.0,97.1,592.0,1074.0,645.0,159.1,127.0,728.0,454.0,2.9,446.0,456.0,406.0,1.2,404.0,408.0,24.4,61.4,999.0
2020-07-20 12:00:00+00:00,687.0,130.0,375.0,858.0,320.0,114.6,46.0,450.0,394.0,38.0,332.0,451.0,414.0,4.8,408.0,423.0,25.1,63.4,999.0
2020-07-20 12:15:00+00:00,853.0,1.5,850.0,855.0,736.0,4.1,727.0,740.0,254.0,3.3,250.0,260.0,366.0,0.3,366.0,367.0,23.1,81.8,999.0
2020-07-20 12:30:00+00:00,860.0,47.4,681.0,887.0,698.0,60.8,465.0,738.0,300.0,4.5,292.0,308.0,370.0,0.2,370.0,370.0,24.4,66.3,999.0
2020-07-20 12:45:00+00:00,867.0,131.5,400.0,925.0,697.0,174.9,131.0,753.0,315.0,6.3,309.0,325.0,376.0,0.5,375.0,377.0,24.2,63.0,999.0
2020-07-20 13:00:00+00:00,829.0,99.2,533.0,909.0,574.0,124.5,214.0,687.0,369.0,1.9,365.0,373.0,376.0,0.6,375.0,377.0,23.8,60.3,999.0
2020-07-20 13:15:00+00:00,323.0,125.9,270.0,763.0,76.0,157.9,1.0,594.0,276.0,6.6,268.0,291.0,382.0,3.3,378.0,388.0,24.8,53.5,999.0
2020-07-20 13:30:00+00:00,452.0,131.2,329.0,874.0,118.0,143.2,1.0,670.0,340.0,6.9,327.0,347.0,380.0,2.3,376.0,384.0,23.9,54.5,999.0
2020-07-20 13:45:00+00:00,724.0,39.9,546.0,736.0,755.0,50.7,496.0,767.0,179.0,2.0,177.0,183.0,357.0,0.4,356.0,357.0,24.3,55.1,1000.0
2020-07-20 14:00:00+00:00,252.0,1.8,251.0,257.0,0.0,0.1,0.0,0.0,251.0,1.6,249.0,254.0,379.0,0.3,379.0,380.0,24.1,58.3,1000.0
2020-07-20 14:15:00+00:00,522.0,161.7,352.0,790.0,217.0,216.2,7.0,593.0,369.0,11.5,347.0,386.0,400.0,0.2,399.0,400.0,23.7,59.3,1000.0
2020-07-20 14:30:00+00:00,186.0,2.5,182.0,191.0,-1.0,0.1,-2.0,-1.0,185.0,2.6,181.0,189.0,401.0,0.6,400.0,402.0,22.4,59.7,1000.0
2020-07-20 14:45:00+00:00,203.0,3.9,198.0,211.0,0.0,0.8,-1.0,3.0,200.0,4.6,192.0,209.0,396.0,0.8,394.0,397.0,21.3,63.1,1001.0
2020-07-20 15:00:00+00:00,541.0,6.5,531.0,559.0,545.0,9.1,531.0,568.0,220.0,3.6,214.0,226.0,349.0,0.4,348.0,350.0,21.3,65.8,1001.0
2020-07-20 15:15:00+00:00,497.0,57.4,283.0,524.0,589.0,99.5,218.0,643.0,163.0,1.0,161.0,165.0,343.0,0.4,342.0,343.0,21.2,65.1,1001.0
2020-07-20 15:30:00+00:00,232.0,52.6,173.0,371.0,93.0,100.4,1.0,382.0,183.0,7.2,167.0,191.0,349.0,0.4,348.0,349.0,21.0,65.6,1001.0
2020-07-20 15:45:00+00:00,560.0,1.8,558.0,563.0,679.0,4.0,674.0,687.0,227.0,0.7,225.0,228.0,360.0,0.7,358.0,361.0,21.1,66.2,1001.0
2020-07-20 16:00:00+00:00,551.0,2.9,545.0,557.0,648.0,5.4,636.0,659.0,256.0,0.9,254.0,258.0,389.0,0.4,389.0,390.0,21.7,65.3,1001.0
