,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-09-24 00:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,333.0,0.3,333.0,334.0,16.4,89.7,989.0
2020-09-24 00:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.1,329.0,329.0,16.3,89.7,988.0
2020-09-24 00:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,328.0,0.1,327.0,328.0,16.2,89.7,988.0
2020-09-24 00:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,0.1,327.0,328.0,16.1,89.0,988.0
2020-09-24 01:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,0.1,327.0,327.0,16.0,88.1,988.0
2020-09-24 01:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,328.0,0.2,327.0,328.0,15.9,86.1,988.0
2020-09-24 01:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.3,328.0,329.0,15.7,85.9,988.0
2020-09-24 01:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,331.0,0.2,331.0,332.0,15.5,85.6,988.0
2020-09-24 02:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,333.0,0.1,333.0,333.0,15.5,83.6,988.0
2020-09-24 02:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,1.0,335.0,0.3,335.0,336.0,15.4,83.4,988.0
2020-09-24 02:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,337.0,0.1,336.0,337.0,15.4,81.5,988.0
2020-09-24 02:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,337.0,0.2,336.0,337.0,15.4,80.4,988.0
2020-09-24 03:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,334.0,0.1,334.0,334.0,15.4,79.3,988.0
2020-09-24 03:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,1.0,333.0,0.2,333.0,334.0,15.2,79.2,988.0
2020-09-24 03:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,331.0,0.3,331.0,332.0,15.0,79.7,988.0
2020-09-24 03:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,328.0,0.2,328.0,329.0,14.8,80.6,988.0
2020-09-24 04:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,1.0,326.0,0.2,326.0,326.0,14.8,80.7,988.0
2020-09-24 04:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.1,323.0,324.0,14.6,80.9,988.0
2020-09-24 04:30:00+00:00,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,322.0,0.1,322.0,323.0,14.4,82.1,988.0
2020-09-24 04:45:00+00:00,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.1,3.0,3.0,323.0,0.1,323.0,323.0,14.2,83.3,988.0
2020-09-24 05:00:00+00:00,9.0,0.1,9.0,10.0,0.0,0.0,0.0,0.0,10.0,0.1,10.0,11.0,325.0,0.2,325.0,325.0,13.6,86.6,988.0
2020-09-24 05:15:00+00:00,29.0,0.7,28.0,31.0,,,,,29.0,0.4,29.0,30.0,327.0,0.1,327.0,327.0,13.7,87.3,988.0
2020-09-24 05:30:00+00:00,46.0,0.2,46.0,47.0,18.0,2.7,15.0,24.0,46.0,0.4,46.0,47.0,328.0,0.2,328.0,328.0,13.9,85.9,988.0
2020-09-24 05:45:00+00:00,78.0,1.4,76.0,80.0,108.0,6.9,99.0,122.0,65.0,0.4,65.0,66.0,328.0,0.1,328.0,328.0,14.2,84.4,988.0
