,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-04-13 00:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,289.0,289.0,13.0,53.3,994.0
2020-04-13 00:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,289.0,0.1,288.0,289.0,12.2,56.6,994.0
2020-04-13 00:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,289.0,0.1,288.0,289.0,11.7,59.6,994.0
2020-04-13 00:45:00+00:00,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.1,286.0,287.0,11.5,60.6,993.0
2020-04-13 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.1,287.0,288.0,11.5,60.4,993.0
2020-04-13 01:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.1,287.0,288.0,11.4,60.9,993.0
2020-04-13 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.1,289.0,290.0,11.4,60.7,993.0
2020-04-13 01:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,0.1,291.0,291.0,11.2,61.2,993.0
2020-04-13 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.5,301.0,303.0,11.1,60.5,993.0
2020-04-13 02:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.7,308.0,310.0,11.0,60.6,993.0
