PeriodStart,Dhi,Dni,Ghi
2020-05-25T00:00:00Z,0,0,0
2020-05-25T00:15:00Z,0,0,0
2020-05-25T00:30:00Z,0,0,0
2020-05-25T00:45:00Z,0,0,0
2020-05-25T01:00:00Z,0,0,0
2020-05-25T01:15:00Z,0,0,0
2020-05-25T01:30:00Z,0,0,0
2020-05-25T01:45:00Z,0,0,0
2020-05-25T02:00:00Z,0,0,0
2020-05-25T02:15:00Z,0,0,0
2020-05-25T02:30:00Z,0,0,0
2020-05-25T02:45:00Z,0,0,0
2020-05-25T03:00:00Z,0,0,0
2020-05-25T03:15:00Z,0,0,0
2020-05-25T03:30:00Z,0,0,0
2020-05-25T03:45:00Z,0,0,0
2020-05-25T04:00:00Z,0,0,0
2020-05-25T04:15:00Z,0,0,0
2020-05-25T04:30:00Z,0,0,0
2020-05-25T04:45:00Z,11,0,11
2020-05-25T05:00:00Z,29,0,29
2020-05-25T05:15:00Z,43,0,43
2020-05-25T05:30:00Z,47,0,47
2020-05-25T05:45:00Z,77,0,77
2020-05-25T06:00:00Z,122,73,142
2020-05-25T06:15:00Z,129,54,145
2020-05-25T06:30:00Z,95,0,95
2020-05-25T06:45:00Z,183,12,188
2020-05-25T07:00:00Z,200,201,287
2020-05-25T07:15:00Z,213,57,240
2020-05-25T07:30:00Z,137,0,137
2020-05-25T07:45:00Z,138,0,138
2020-05-25T08:00:00Z,88,0,88
2020-05-25T08:15:00Z,177,0,177
2020-05-25T08:30:00Z,204,0,204
2020-05-25T08:45:00Z,212,0,212
2020-05-25T09:00:00Z,197,0,197
2020-05-25T09:15:00Z,220,0,220
2020-05-25T09:30:00Z,247,0,247
2020-05-25T09:45:00Z,264,0,264
2020-05-25T10:00:00Z,279,0,279
2020-05-25T10:15:00Z,231,0,231
2020-05-25T10:30:00Z,240,0,240
2020-05-25T10:45:00Z,252,0,252
2020-05-25T11:00:00Z,293,0,293
2020-05-25T11:15:00Z,327,0,327
2020-05-25T11:30:00Z,377,0,377
2020-05-25T11:45:00Z,417,0,417
2020-05-25T12:00:00Z,395,0,395
2020-05-25T12:15:00Z,402,0,402
2020-05-25T12:30:00Z,408,0,408
2020-05-25T12:45:00Z,418,0,418
2020-05-25T13:00:00Z,425,0,425
2020-05-25T13:15:00Z,454,0,454
2020-05-25T13:30:00Z,506,36,537
2020-05-25T13:45:00Z,478,0,478
2020-05-25T14:00:00Z,443,0,443
2020-05-25T14:15:00Z,444,0,444
2020-05-25T14:30:00Z,409,0,409
2020-05-25T14:45:00Z,428,41,459
2020-05-25T15:00:00Z,401,40,430
2020-05-25T15:15:00Z,362,0,362
2020-05-25T15:30:00Z,369,14,378
2020-05-25T15:45:00Z,339,0,339
2020-05-25T16:00:00Z,274,215,396
2020-05-25T16:15:00Z,103,723,488
2020-05-25T16:30:00Z,94,714,446
2020-05-25T16:45:00Z,90,688,400
2020-05-25T17:00:00Z,85,658,354
2020-05-25T17:15:00Z,106,502,290
2020-05-25T17:30:00Z,147,178,204
2020-05-25T17:45:00Z,130,123,164
2020-05-25T18:00:00Z,109,89,129
2020-05-25T18:15:00Z,87,54,97
2020-05-25T18:30:00Z,56,166,79
2020-05-25T18:45:00Z,37,102,48
2020-05-25T19:00:00Z,16,0,16
2020-05-25T19:15:00Z,2,0,2
2020-05-25T19:30:00Z,0,0,0
2020-05-25T19:45:00Z,0,0,0
2020-05-25T20:00:00Z,0,0,0
2020-05-25T20:15:00Z,0,0,0
2020-05-25T20:30:00Z,0,0,0
2020-05-25T20:45:00Z,0,0,0
2020-05-25T21:00:00Z,0,0,0
2020-05-25T21:15:00Z,0,0,0
2020-05-25T21:30:00Z,0,0,0
2020-05-25T21:45:00Z,0,0,0
2020-05-25T22:00:00Z,0,0,0
2020-05-25T22:15:00Z,0,0,0
2020-05-25T22:30:00Z,0,0,0
2020-05-25T22:45:00Z,0,0,0
2020-05-25T23:00:00Z,0,0,0
2020-05-25T23:15:00Z,0,0,0
2020-05-25T23:30:00Z,0,0,0
2020-05-25T23:45:00Z,0,0,0
