PeriodStart,Dhi,Dni,Ghi
2020-05-25T00:00:00Z,0,0,0
2020-05-25T00:15:00Z,0,0,0
2020-05-25T00:30:00Z,0,0,0
2020-05-25T00:45:00Z,0,0,0
2020-05-25T01:00:00Z,0,0,0
2020-05-25T01:15:00Z,0,0,0
2020-05-25T01:30:00Z,0,0,0
2020-05-25T01:45:00Z,0,0,0
2020-05-25T02:00:00Z,0,0,0
2020-05-25T02:15:00Z,0,0,0
2020-05-25T02:30:00Z,0,0,0
2020-05-25T02:45:00Z,0,0,0
2020-05-25T03:00:00Z,1,0,1
2020-05-25T03:15:00Z,4,0,4
2020-05-25T03:30:00Z,3,0,3
2020-05-25T03:45:00Z,2,0,2
2020-05-25T04:00:00Z,3,0,3
2020-05-25T04:15:00Z,7,0,7
2020-05-25T04:30:00Z,20,0,20
2020-05-25T04:45:00Z,53,0,53
2020-05-25T05:00:00Z,84,0,84
2020-05-25T05:15:00Z,85,0,85
2020-05-25T05:30:00Z,84,0,84
2020-05-25T05:45:00Z,90,0,90
2020-05-25T06:00:00Z,99,0,99
2020-05-25T06:15:00Z,108,0,108
2020-05-25T06:30:00Z,124,0,124
2020-05-25T06:45:00Z,130,0,130
2020-05-25T07:00:00Z,174,0,174
2020-05-25T07:15:00Z,313,56,348
2020-05-25T07:30:00Z,308,204,439
2020-05-25T07:45:00Z,296,0,296
2020-05-25T08:00:00Z,347,0,347
2020-05-25T08:15:00Z,325,0,325
2020-05-25T08:30:00Z,343,0,343
2020-05-25T08:45:00Z,273,0,273
2020-05-25T09:00:00Z,239,0,239
2020-05-25T09:15:00Z,274,0,274
2020-05-25T09:30:00Z,200,0,200
2020-05-25T09:45:00Z,213,0,213
2020-05-25T10:00:00Z,205,0,205
2020-05-25T10:15:00Z,331,0,331
2020-05-25T10:30:00Z,396,0,396
2020-05-25T10:45:00Z,315,0,315
2020-05-25T11:00:00Z,288,0,288
2020-05-25T11:15:00Z,334,0,334
2020-05-25T11:30:00Z,443,0,443
2020-05-25T11:45:00Z,362,0,362
2020-05-25T12:00:00Z,258,0,258
2020-05-25T12:15:00Z,368,32,394
2020-05-25T12:30:00Z,353,208,521
2020-05-25T12:45:00Z,181,0,181
2020-05-25T13:00:00Z,191,0,191
2020-05-25T13:15:00Z,163,0,163
2020-05-25T13:30:00Z,221,0,221
2020-05-25T13:45:00Z,201,0,201
2020-05-25T14:00:00Z,210,0,210
2020-05-25T14:15:00Z,240,0,240
2020-05-25T14:30:00Z,301,0,301
2020-05-25T14:45:00Z,276,0,276
2020-05-25T15:00:00Z,294,8,299
2020-05-25T15:15:00Z,192,0,192
2020-05-25T15:30:00Z,96,0,96
2020-05-25T15:45:00Z,60,0,60
2020-05-25T16:00:00Z,168,0,168
2020-05-25T16:15:00Z,190,0,190
2020-05-25T16:30:00Z,169,0,169
2020-05-25T16:45:00Z,131,0,131
2020-05-25T17:00:00Z,112,0,112
2020-05-25T17:15:00Z,86,0,86
2020-05-25T17:30:00Z,65,0,65
2020-05-25T17:45:00Z,54,0,54
2020-05-25T18:00:00Z,35,0,35
2020-05-25T18:15:00Z,24,0,24
2020-05-25T18:30:00Z,15,0,15
2020-05-25T18:45:00Z,3,0,3
2020-05-25T19:00:00Z,0,0,0
2020-05-25T19:15:00Z,0,0,0
2020-05-25T19:30:00Z,0,0,0
2020-05-25T19:45:00Z,0,0,0
2020-05-25T20:00:00Z,0,0,0
2020-05-25T20:15:00Z,0,0,0
2020-05-25T20:30:00Z,0,0,0
2020-05-25T20:45:00Z,0,0,0
2020-05-25T21:00:00Z,0,0,0
2020-05-25T21:15:00Z,0,0,0
2020-05-25T21:30:00Z,0,0,0
2020-05-25T21:45:00Z,0,0,0
2020-05-25T22:00:00Z,0,0,0
2020-05-25T22:15:00Z,0,0,0
2020-05-25T22:30:00Z,0,0,0
2020-05-25T22:45:00Z,0,0,0
2020-05-25T23:00:00Z,0,0,0
2020-05-25T23:15:00Z,0,0,0
2020-05-25T23:30:00Z,0,0,0
2020-05-25T23:45:00Z,0,0,0
