PeriodStart,Dhi,Dni,Ghi
2020-07-20T00:00:00Z,0,0,0
2020-07-20T00:15:00Z,0,0,0
2020-07-20T00:30:00Z,0,0,0
2020-07-20T00:45:00Z,0,0,0
2020-07-20T01:00:00Z,0,0,0
2020-07-20T01:15:00Z,0,0,0
2020-07-20T01:30:00Z,0,0,0
2020-07-20T01:45:00Z,0,0,0
2020-07-20T02:00:00Z,0,0,0
2020-07-20T02:15:00Z,0,0,0
2020-07-20T02:30:00Z,0,0,0
2020-07-20T02:45:00Z,0,0,0
2020-07-20T03:00:00Z,0,0,0
2020-07-20T03:15:00Z,2,0,2
2020-07-20T03:30:00Z,10,0,10
2020-07-20T03:45:00Z,30,0,30
2020-07-20T04:00:00Z,34,0,34
2020-07-20T04:15:00Z,51,0,51
2020-07-20T04:30:00Z,66,0,66
2020-07-20T04:45:00Z,71,0,71
2020-07-20T05:00:00Z,91,0,91
2020-07-20T05:15:00Z,95,0,95
2020-07-20T05:30:00Z,67,0,67
2020-07-20T05:45:00Z,65,0,65
2020-07-20T06:00:00Z,119,0,119
2020-07-20T06:15:00Z,222,0,222
2020-07-20T06:30:00Z,212,276,349
2020-07-20T06:45:00Z,149,559,444
2020-07-20T07:00:00Z,238,319,418
2020-07-20T07:15:00Z,294,178,398
2020-07-20T07:30:00Z,302,0,302
2020-07-20T07:45:00Z,319,0,319
2020-07-20T08:00:00Z,353,17,365
2020-07-20T08:15:00Z,333,264,520
2020-07-20T08:30:00Z,373,164,492
2020-07-20T08:45:00Z,345,0,345
2020-07-20T09:00:00Z,328,0,328
2020-07-20T09:15:00Z,340,0,340
2020-07-20T09:30:00Z,442,0,442
2020-07-20T09:45:00Z,461,4,464
2020-07-20T10:00:00Z,471,85,542
2020-07-20T10:15:00Z,382,311,644
2020-07-20T10:30:00Z,208,689,791
2020-07-20T10:45:00Z,425,221,614
2020-07-20T11:00:00Z,390,0,390
2020-07-20T11:15:00Z,275,0,275
2020-07-20T11:30:00Z,254,0,254
2020-07-20T11:45:00Z,390,0,390
2020-07-20T12:00:00Z,472,57,520
2020-07-20T12:15:00Z,440,130,547
2020-07-20T12:30:00Z,423,38,454
2020-07-20T12:45:00Z,267,540,696
2020-07-20T13:00:00Z,208,651,716
2020-07-20T13:15:00Z,313,399,615
2020-07-20T13:30:00Z,378,139,481
2020-07-20T13:45:00Z,294,0,294
2020-07-20T14:00:00Z,265,0,265
2020-07-20T14:15:00Z,282,0,282
2020-07-20T14:30:00Z,258,374,493
2020-07-20T14:45:00Z,188,535,511
2020-07-20T15:00:00Z,296,143,378
2020-07-20T15:15:00Z,303,27,317
2020-07-20T15:30:00Z,274,61,304
2020-07-20T15:45:00Z,228,173,309
2020-07-20T16:00:00Z,203,193,287
2020-07-20T16:15:00Z,202,90,238
2020-07-20T16:30:00Z,174,118,216
2020-07-20T16:45:00Z,132,244,212
2020-07-20T17:00:00Z,143,4,144
2020-07-20T17:15:00Z,113,13,116
2020-07-20T17:30:00Z,85,1,85
2020-07-20T17:45:00Z,61,242,102
2020-07-20T18:00:00Z,46,222,77
2020-07-20T18:15:00Z,38,80,47
2020-07-20T18:30:00Z,21,0,21
2020-07-20T18:45:00Z,7,0,7
2020-07-20T19:00:00Z,0,0,0
2020-07-20T19:15:00Z,0,0,0
2020-07-20T19:30:00Z,0,0,0
2020-07-20T19:45:00Z,0,0,0
2020-07-20T20:00:00Z,0,0,0
2020-07-20T20:15:00Z,0,0,0
2020-07-20T20:30:00Z,0,0,0
2020-07-20T20:45:00Z,0,0,0
2020-07-20T21:00:00Z,0,0,0
2020-07-20T21:15:00Z,0,0,0
2020-07-20T21:30:00Z,0,0,0
2020-07-20T21:45:00Z,0,0,0
2020-07-20T22:00:00Z,0,0,0
2020-07-20T22:15:00Z,0,0,0
2020-07-20T22:30:00Z,0,0,0
2020-07-20T22:45:00Z,0,0,0
2020-07-20T23:00:00Z,0,0,0
2020-07-20T23:15:00Z,0,0,0
2020-07-20T23:30:00Z,0,0,0
2020-07-20T23:45:00Z,0,0,0
