,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-02-05 00:00:00+00:00,-1.0,0.2,-2.0,-1.0,0.0,0.3,-1.0,0.0,-1.0,0.2,-2.0,-1.0,302.0,1.1,300.0,304.0,6.5,81.6,996.0
2020-02-05 00:15:00+00:00,-1.0,0.2,-2.0,-1.0,-1.0,0.1,-1.0,0.0,-1.0,0.2,-2.0,-1.0,280.0,1.2,276.0,282.0,6.4,84.2,996.0
2020-02-05 00:30:00+00:00,-1.0,0.2,-2.0,-1.0,0.0,0.2,-1.0,0.0,-1.0,0.1,-1.0,-1.0,295.0,1.9,291.0,297.0,6.4,83.5,996.0
2020-02-05 00:45:00+00:00,-2.0,0.2,-2.0,-1.0,-1.0,0.2,-1.0,0.0,-1.0,0.2,-2.0,-1.0,251.0,1.0,249.0,253.0,6.2,83.2,996.0
2020-02-05 01:00:00+00:00,-2.0,0.2,-2.0,-1.0,0.0,0.2,-1.0,0.0,-1.0,0.2,-2.0,-1.0,249.0,0.7,248.0,251.0,6.2,81.6,996.0
2020-02-05 01:15:00+00:00,-2.0,0.2,-2.0,-1.0,0.0,0.2,-1.0,0.0,-2.0,0.2,-2.0,-1.0,247.0,0.9,245.0,249.0,6.2,78.4,996.0
2020-02-05 01:30:00+00:00,-2.0,0.1,-2.0,-2.0,0.0,0.1,-1.0,0.0,-1.0,0.1,-2.0,-1.0,246.0,1.0,244.0,248.0,6.2,76.0,996.0
2020-02-05 01:45:00+00:00,-2.0,0.2,-2.0,-1.0,-1.0,0.2,-1.0,0.0,-2.0,0.2,-2.0,-1.0,248.0,1.1,245.0,250.0,5.9,76.8,996.0
2020-02-05 02:00:00+00:00,-2.0,0.1,-2.0,-2.0,-1.0,0.1,-1.0,0.0,-1.0,0.1,-2.0,-1.0,245.0,0.8,243.0,246.0,5.9,76.1,996.0
2020-02-05 02:15:00+00:00,-1.0,0.2,-2.0,-1.0,0.0,0.2,-1.0,0.0,-2.0,0.1,-2.0,-1.0,245.0,0.7,243.0,247.0,5.8,73.0,996.0
2020-02-05 02:30:00+00:00,-2.0,0.2,-2.0,-1.0,-1.0,0.2,-1.0,0.0,-2.0,0.2,-2.0,-1.0,244.0,0.9,241.0,245.0,5.6,73.5,996.0
