,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-08-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 00:15:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 00:30:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 00:45:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 01:00:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 01:15:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 01:30:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 01:45:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 02:00:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 02:15:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 02:30:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 02:45:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 03:00:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 03:15:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 03:30:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 03:45:00+00:00,,,,,,,,,,,,,,,,,,,
2020-08-10 04:00:00+00:00,-2.0,0.1,-2.0,-1.0,0.0,0.1,-1.0,0.0,-1.0,0.1,-1.0,-1.0,350.0,0.2,349.0,350.0,18.6,89.8,959.0
2020-08-10 04:15:00+00:00,-2.0,0.1,-2.0,-1.0,-1.0,0.1,-1.0,-1.0,-1.0,0.1,-2.0,-1.0,349.0,0.2,349.0,349.0,18.4,90.1,959.0
2020-08-10 04:30:00+00:00,-2.0,0.0,-2.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.1,-2.0,-1.0,348.0,0.1,347.0,348.0,18.8,86.5,959.0
2020-08-10 04:45:00+00:00,-1.0,0.1,-2.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.1,-2.0,-1.0,348.0,0.1,348.0,349.0,19.0,86.3,959.0
2020-08-10 05:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,350.0,0.2,349.0,350.0,19.1,85.6,959.0
2020-08-10 05:15:00+00:00,13.0,0.5,12.0,14.0,0.0,0.1,0.0,0.0,13.0,0.5,12.0,14.0,349.0,0.1,349.0,349.0,18.8,90.0,959.0
2020-08-10 05:30:00+00:00,35.0,0.2,34.0,35.0,6.0,1.6,3.0,8.0,34.0,0.3,33.0,34.0,345.0,0.2,345.0,346.0,18.7,88.8,959.0
2020-08-10 05:45:00+00:00,61.0,0.1,61.0,62.0,78.0,3.6,74.0,86.0,52.0,0.3,51.0,52.0,342.0,0.2,342.0,343.0,18.6,86.5,959.0
2020-08-10 06:00:00+00:00,88.0,0.4,87.0,89.0,129.0,1.1,127.0,130.0,67.0,0.2,67.0,68.0,342.0,0.2,341.0,342.0,17.9,90.6,959.0
2020-08-10 06:15:00+00:00,115.0,5.3,107.0,126.0,202.0,26.2,165.0,256.0,73.0,0.2,73.0,73.0,341.0,0.1,341.0,341.0,18.3,88.7,959.0
2020-08-10 06:30:00+00:00,80.0,0.2,80.0,81.0,8.0,0.2,8.0,9.0,77.0,0.2,77.0,78.0,341.0,0.1,341.0,342.0,18.4,87.3,959.0
2020-08-10 06:45:00+00:00,217.0,1.3,215.0,219.0,376.0,0.8,374.0,377.0,107.0,0.6,106.0,108.0,342.0,0.1,342.0,342.0,19.1,83.1,959.0
2020-08-10 07:00:00+00:00,282.0,8.9,257.0,292.0,411.0,27.7,336.0,441.0,143.0,0.9,141.0,144.0,345.0,0.2,345.0,346.0,19.3,83.2,959.0
2020-08-10 07:15:00+00:00,215.0,49.5,145.0,281.0,207.0,122.1,38.0,371.0,133.0,1.9,130.0,136.0,345.0,0.2,344.0,345.0,19.7,80.6,959.0
2020-08-10 07:30:00+00:00,362.0,1.2,360.0,364.0,509.0,1.0,507.0,510.0,142.0,0.2,142.0,143.0,346.0,0.2,346.0,347.0,20.6,77.0,959.0
