,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-05-25 00:00:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.1,-1.0,-1.0,365.0,0.1,364.0,365.0,15.2,71.3,993.0
2020-05-25 00:15:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.1,-1.0,-1.0,354.0,0.3,354.0,355.0,15.2,71.0,993.0
2020-05-25 00:30:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.1,-1.0,-1.0,360.0,0.4,359.0,360.0,15.0,72.0,993.0
2020-05-25 00:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.1,-1.0,-1.0,364.0,0.1,364.0,365.0,15.0,72.2,993.0
2020-05-25 01:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,-1.0,0.0,-1.0,0.1,-1.0,-1.0,355.0,0.3,355.0,356.0,14.8,73.5,993.0
2020-05-25 01:15:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.1,-1.0,-1.0,357.0,0.4,357.0,358.0,14.6,74.8,993.0
2020-05-25 01:30:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.1,-1.0,-1.0,362.0,0.2,362.0,363.0,14.5,74.3,993.0
2020-05-25 01:45:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.1,-1.0,-1.0,355.0,0.4,354.0,355.0,14.6,74.9,993.0
2020-05-25 02:00:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.1,-1.0,-1.0,355.0,0.2,355.0,356.0,14.5,75.9,993.0
2020-05-25 02:15:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.1,-1.0,-1.0,348.0,0.2,347.0,348.0,14.4,76.2,993.0
2020-05-25 02:30:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.1,-1.0,0.0,-1.0,0.1,-1.0,-1.0,347.0,0.2,346.0,347.0,14.3,77.1,993.0
2020-05-25 02:45:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.1,-1.0,-1.0,345.0,0.2,344.0,345.0,14.1,78.8,993.0
2020-05-25 03:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.1,-1.0,-1.0,368.0,0.3,367.0,368.0,14.3,78.1,993.0
2020-05-25 03:15:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.1,-1.0,-1.0,371.0,0.1,371.0,371.0,14.1,79.3,993.0
2020-05-25 03:30:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.1,-1.0,-1.0,363.0,0.4,362.0,363.0,14.2,77.5,993.0
2020-05-25 03:45:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.1,-1.0,-1.0,348.0,0.2,348.0,349.0,14.1,79.5,993.0
2020-05-25 04:00:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.1,-1.0,-1.0,344.0,0.1,344.0,345.0,14.0,81.6,993.0
2020-05-25 04:15:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.1,-1.0,-1.0,345.0,0.1,344.0,345.0,14.0,82.8,993.0
2020-05-25 04:30:00+00:00,1.0,0.1,1.0,1.0,0.0,0.1,0.0,0.0,1.0,0.1,1.0,1.0,351.0,0.4,350.0,352.0,14.1,82.3,993.0
2020-05-25 04:45:00+00:00,6.0,0.2,6.0,7.0,0.0,0.1,0.0,0.0,6.0,0.2,6.0,7.0,337.0,0.4,336.0,338.0,14.0,80.3,993.0
2020-05-25 05:00:00+00:00,17.0,0.3,17.0,18.0,0.0,0.1,0.0,0.0,17.0,0.3,16.0,17.0,327.0,0.2,327.0,328.0,13.9,81.1,993.0
2020-05-25 05:15:00+00:00,44.0,0.6,43.0,45.0,1.0,0.1,1.0,1.0,44.0,0.5,43.0,44.0,326.0,0.1,325.0,326.0,13.6,79.3,993.0
2020-05-25 05:30:00+00:00,69.0,2.2,67.0,74.0,28.0,17.9,9.0,67.0,64.0,0.4,63.0,65.0,341.0,0.4,341.0,342.0,14.1,77.6,993.0
2020-05-25 05:45:00+00:00,70.0,0.3,70.0,71.0,1.0,0.0,1.0,1.0,69.0,0.3,69.0,70.0,356.0,0.1,355.0,356.0,14.0,77.7,993.0
2020-05-25 06:00:00+00:00,88.0,0.1,88.0,88.0,1.0,0.1,1.0,1.0,87.0,0.1,87.0,87.0,358.0,0.3,358.0,359.0,14.2,76.9,993.0
2020-05-25 06:15:00+00:00,99.0,0.7,98.0,100.0,1.0,0.1,1.0,1.0,97.0,0.8,96.0,99.0,367.0,0.2,367.0,368.0,14.6,75.4,993.0
2020-05-25 06:30:00+00:00,138.0,0.2,138.0,139.0,3.0,0.4,2.0,3.0,136.0,0.1,135.0,136.0,367.0,0.2,367.0,367.0,15.0,71.1,993.0
2020-05-25 06:45:00+00:00,169.0,0.2,169.0,170.0,2.0,0.1,1.0,2.0,168.0,0.2,167.0,168.0,367.0,0.3,367.0,368.0,15.2,70.3,993.0
2020-05-25 07:00:00+00:00,204.0,0.6,203.0,205.0,3.0,0.1,3.0,3.0,201.0,0.6,201.0,203.0,372.0,0.2,372.0,373.0,15.6,68.8,993.0
2020-05-25 07:15:00+00:00,210.0,0.2,210.0,211.0,1.0,0.1,1.0,2.0,208.0,0.1,208.0,208.0,375.0,0.2,375.0,376.0,15.9,68.6,993.0
2020-05-25 07:30:00+00:00,287.0,2.3,283.0,290.0,18.0,2.0,15.0,21.0,276.0,1.9,273.0,279.0,369.0,0.1,369.0,370.0,16.1,68.2,993.0
2020-05-25 07:45:00+00:00,297.0,0.8,296.0,299.0,3.0,0.4,3.0,4.0,295.0,0.8,294.0,297.0,364.0,0.2,364.0,365.0,16.2,67.4,993.0
2020-05-25 08:00:00+00:00,310.0,4.6,303.0,318.0,15.0,2.0,12.0,18.0,302.0,3.6,296.0,308.0,363.0,0.7,362.0,364.0,17.3,62.5,993.0
2020-05-25 08:15:00+00:00,234.0,0.9,233.0,236.0,1.0,0.1,1.0,1.0,234.0,0.9,232.0,235.0,380.0,0.2,380.0,380.0,17.0,63.6,993.0
