,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-07-20 00:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.1,-1.0,-1.0,329.0,0.2,329.0,330.0,17.7,70.9,997.0
2020-07-20 00:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,330.0,0.2,330.0,330.0,17.4,73.8,997.0
2020-07-20 00:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,327.0,0.1,327.0,327.0,17.1,76.6,997.0
2020-07-20 00:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,329.0,0.1,328.0,329.0,16.9,78.7,997.0
2020-07-20 01:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,335.0,0.2,335.0,335.0,16.8,79.8,997.0
2020-07-20 01:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.0,-1.0,-1.0,337.0,0.1,337.0,337.0,16.7,81.3,997.0
2020-07-20 01:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.1,-1.0,-1.0,331.0,0.2,331.0,332.0,16.7,82.8,997.0
2020-07-20 01:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.0,-1.0,-1.0,327.0,0.1,327.0,327.0,16.7,83.7,997.0
2020-07-20 02:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.0,-1.0,-1.0,326.0,0.2,325.0,326.0,16.6,84.0,997.0
2020-07-20 02:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.0,-1.0,-1.0,322.0,0.1,322.0,322.0,16.5,84.4,997.0
2020-07-20 02:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.0,-1.0,-1.0,330.0,0.6,329.0,331.0,16.5,84.5,997.0
2020-07-20 02:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,363.0,0.5,361.0,363.0,16.5,83.9,997.0
2020-07-20 03:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,350.0,1.7,348.0,353.0,16.6,83.1,997.0
2020-07-20 03:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,376.0,2.4,372.0,380.0,16.6,82.5,997.0
2020-07-20 03:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.0,-1.0,-1.0,359.0,1.0,357.0,361.0,16.7,82.1,997.0
2020-07-20 03:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,353.0,1.3,351.0,355.0,16.7,82.0,997.0
2020-07-20 04:00:00+00:00,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,1.0,350.0,0.2,350.0,351.0,16.7,81.7,997.0
2020-07-20 04:15:00+00:00,5.0,0.2,5.0,6.0,0.0,0.0,0.0,0.0,5.0,0.2,5.0,6.0,329.0,1.5,327.0,332.0,16.6,81.5,997.0
2020-07-20 04:30:00+00:00,14.0,0.1,14.0,14.0,0.0,0.0,0.0,0.0,14.0,0.1,14.0,14.0,319.0,0.1,319.0,319.0,16.6,81.2,997.0
2020-07-20 04:45:00+00:00,24.0,0.1,24.0,24.0,0.0,0.1,0.0,0.0,25.0,0.1,24.0,25.0,339.0,1.3,337.0,341.0,16.6,81.3,997.0
2020-07-20 05:00:00+00:00,47.0,0.7,46.0,49.0,1.0,0.2,0.0,1.0,48.0,0.7,46.0,49.0,325.0,0.5,324.0,326.0,16.6,80.8,997.0
2020-07-20 05:15:00+00:00,78.0,0.7,76.0,79.0,14.0,4.3,5.0,24.0,76.0,1.0,74.0,77.0,338.0,1.5,335.0,341.0,16.7,80.5,997.0
2020-07-20 05:30:00+00:00,63.0,0.4,62.0,63.0,0.0,0.1,0.0,0.0,63.0,0.5,62.0,64.0,372.0,2.0,368.0,375.0,16.7,81.0,997.0
2020-07-20 05:45:00+00:00,111.0,0.5,111.0,112.0,3.0,0.9,2.0,6.0,111.0,0.5,110.0,112.0,368.0,1.1,365.0,370.0,16.8,80.3,997.0
2020-07-20 06:00:00+00:00,136.0,1.7,134.0,139.0,3.0,2.6,0.0,9.0,136.0,1.3,134.0,139.0,348.0,1.5,346.0,350.0,16.6,79.7,997.0
2020-07-20 06:15:00+00:00,109.0,1.3,108.0,112.0,1.0,0.6,0.0,2.0,109.0,1.2,108.0,112.0,380.0,1.0,378.0,381.0,16.6,79.3,997.0
2020-07-20 06:30:00+00:00,132.0,0.4,131.0,132.0,0.0,0.0,0.0,0.0,132.0,0.5,131.0,133.0,381.0,0.9,379.0,382.0,16.3,80.8,997.0
2020-07-20 06:45:00+00:00,144.0,0.5,143.0,145.0,0.0,0.1,0.0,0.0,144.0,0.4,143.0,145.0,385.0,0.4,384.0,385.0,16.4,80.7,998.0
2020-07-20 07:00:00+00:00,116.0,0.6,115.0,117.0,0.0,0.1,0.0,0.0,116.0,0.6,115.0,117.0,386.0,0.2,386.0,387.0,16.2,80.7,998.0
2020-07-20 07:15:00+00:00,178.0,3.9,173.0,187.0,0.0,0.0,0.0,0.0,179.0,4.0,174.0,188.0,385.0,0.2,384.0,385.0,16.4,79.7,998.0
2020-07-20 07:30:00+00:00,246.0,3.7,237.0,249.0,1.0,0.1,0.0,1.0,246.0,3.6,237.0,249.0,380.0,0.2,380.0,380.0,16.8,77.3,998.0
2020-07-20 07:45:00+00:00,250.0,2.3,246.0,253.0,2.0,0.9,1.0,4.0,248.0,1.9,245.0,251.0,383.0,0.3,382.0,383.0,17.0,75.7,998.0
2020-07-20 08:00:00+00:00,290.0,3.2,285.0,296.0,1.0,0.2,0.0,1.0,290.0,3.2,285.0,296.0,382.0,0.3,381.0,383.0,17.3,75.4,998.0
2020-07-20 08:15:00+00:00,326.0,9.8,312.0,348.0,2.0,1.8,1.0,11.0,324.0,9.0,310.0,338.0,375.0,0.6,374.0,376.0,16.9,76.6,998.0
2020-07-20 08:30:00+00:00,524.0,76.2,462.0,729.0,86.0,101.2,17.0,374.0,463.0,12.7,446.0,484.0,375.0,0.5,373.0,375.0,17.9,73.2,998.0
2020-07-20 08:45:00+00:00,471.0,6.7,457.0,487.0,26.0,10.8,9.0,53.0,449.0,4.3,439.0,454.0,366.0,0.9,364.0,367.0,17.6,72.9,998.0
2020-07-20 09:00:00+00:00,462.0,21.9,426.0,512.0,26.0,22.1,3.0,87.0,441.0,9.0,420.0,450.0,375.0,0.4,374.0,376.0,18.1,71.6,999.0
