,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-09-24 00:00:00+00:00,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,287.0,0.1,287.0,287.0,11.9,86.6,986.0
2020-09-24 00:15:00+00:00,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,285.0,0.1,285.0,285.0,11.8,87.3,986.0
2020-09-24 00:30:00+00:00,-1.0,0.1,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.1,-1.0,-1.0,284.0,0.1,284.0,284.0,11.6,87.5,986.0
2020-09-24 00:45:00+00:00,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.1,-1.0,-1.0,284.0,0.1,284.0,284.0,11.6,87.0,986.0
2020-09-24 01:00:00+00:00,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,295.0,1.9,292.0,298.0,11.5,87.2,986.0
2020-09-24 01:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,-1.0,0.0,-1.0,0.1,-1.0,-1.0,287.0,0.8,286.0,289.0,11.5,87.8,986.0
2020-09-24 01:30:00+00:00,-1.0,0.0,-1.0,-1.0,-1.0,0.1,-1.0,0.0,-1.0,0.0,-1.0,-1.0,283.0,0.1,283.0,283.0,11.3,89.4,986.0
2020-09-24 01:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,-1.0,0.0,-1.0,0.0,-1.0,-1.0,282.0,0.1,282.0,283.0,11.2,90.2,986.0
2020-09-24 02:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,-1.0,0.0,-1.0,0.0,-1.0,-1.0,283.0,0.1,283.0,283.0,11.1,91.5,986.0
2020-09-24 02:15:00+00:00,-1.0,0.0,-1.0,-1.0,-1.0,0.1,-1.0,0.0,-1.0,0.0,-1.0,-1.0,281.0,0.1,281.0,281.0,11.0,92.6,986.0
2020-09-24 02:30:00+00:00,-1.0,0.0,-1.0,-1.0,-1.0,0.1,-1.0,0.0,-1.0,0.0,-1.0,-1.0,281.0,0.1,281.0,281.0,11.0,92.4,986.0
2020-09-24 02:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,-1.0,0.0,-1.0,0.0,-1.0,-1.0,281.0,0.1,281.0,281.0,11.0,92.6,986.0
2020-09-24 03:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,-1.0,0.0,-1.0,0.0,-1.0,-1.0,283.0,0.4,282.0,283.0,10.9,93.2,986.0
2020-09-24 03:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,-1.0,0.0,-1.0,0.0,-1.0,-1.0,282.0,1.1,281.0,285.0,10.8,94.1,986.0
2020-09-24 03:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,-1.0,0.0,-1.0,0.0,-1.0,-1.0,277.0,0.1,276.0,277.0,10.6,94.0,986.0
2020-09-24 03:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,-1.0,0.0,-1.0,0.0,-1.0,-1.0,276.0,0.1,276.0,276.0,10.4,93.1,986.0
2020-09-24 04:00:00+00:00,-1.0,0.0,-1.0,-1.0,-1.0,0.1,-1.0,0.0,-1.0,0.0,-1.0,-1.0,281.0,0.1,281.0,281.0,10.4,92.7,986.0
2020-09-24 04:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,-1.0,0.0,-1.0,0.0,-1.0,-1.0,285.0,0.2,285.0,285.0,10.3,92.2,986.0
2020-09-24 04:30:00+00:00,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,284.0,0.1,284.0,285.0,10.2,91.7,986.0
2020-09-24 04:45:00+00:00,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,280.0,0.1,280.0,281.0,10.2,90.9,986.0
2020-09-24 05:00:00+00:00,-1.0,0.0,-1.0,-1.0,-1.0,0.1,-1.0,0.0,-1.0,0.0,-1.0,-1.0,285.0,0.1,285.0,286.0,10.2,90.3,986.0
2020-09-24 05:15:00+00:00,-1.0,0.1,-1.0,-1.0,-1.0,0.1,-1.0,0.0,-1.0,0.0,-1.0,-1.0,285.0,0.0,285.0,285.0,10.0,90.5,986.0
2020-09-24 05:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.1,-1.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,284.0,284.0,9.8,91.4,986.0
2020-09-24 05:45:00+00:00,10.0,0.3,10.0,11.0,8.0,1.4,6.0,10.0,10.0,0.3,10.0,11.0,284.0,0.1,284.0,284.0,9.7,92.3,986.0
2020-09-24 06:00:00+00:00,35.0,0.6,34.0,36.0,78.0,6.9,68.0,87.0,29.0,0.4,29.0,30.0,288.0,0.1,288.0,288.0,9.7,92.6,986.0
2020-09-24 06:15:00+00:00,65.0,0.9,64.0,67.0,203.0,1.9,200.0,206.0,47.0,0.5,46.0,48.0,291.0,0.2,291.0,292.0,9.9,91.6,986.0
2020-09-24 06:30:00+00:00,104.0,0.9,102.0,105.0,306.0,2.6,302.0,310.0,62.0,0.3,62.0,63.0,289.0,0.2,289.0,289.0,10.2,90.1,985.0
2020-09-24 06:45:00+00:00,122.0,0.6,121.0,123.0,260.0,1.9,257.0,265.0,76.0,0.2,75.0,76.0,287.0,0.1,287.0,287.0,10.4,88.0,985.0
2020-09-24 07:00:00+00:00,162.0,2.2,158.0,165.0,362.0,11.7,343.0,380.0,83.0,0.3,83.0,84.0,285.0,0.1,285.0,286.0,10.5,86.3,985.0
2020-09-24 07:15:00+00:00,113.0,2.2,109.0,116.0,62.0,8.5,48.0,73.0,96.0,0.1,96.0,97.0,288.0,0.1,287.0,288.0,10.3,87.1,985.0
2020-09-24 07:30:00+00:00,206.0,9.6,192.0,217.0,335.0,30.5,289.0,371.0,108.0,0.4,107.0,108.0,286.0,0.1,286.0,286.0,10.7,87.1,985.0
2020-09-24 07:45:00+00:00,270.0,4.4,259.0,276.0,408.0,13.9,373.0,423.0,135.0,1.9,132.0,138.0,292.0,0.3,291.0,293.0,11.2,84.4,985.0
2020-09-24 08:00:00+00:00,353.0,27.5,312.0,389.0,374.0,74.1,263.0,471.0,216.0,0.7,215.0,217.0,303.0,0.3,303.0,304.0,11.7,83.6,985.0
2020-09-24 08:15:00+00:00,284.0,3.3,277.0,293.0,101.0,7.5,87.0,123.0,242.0,0.6,241.0,243.0,304.0,0.2,304.0,305.0,11.8,82.4,985.0
