,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-04-01 00:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,240.0,0.1,240.0,240.0,5.1,52.9,1002.0
2020-04-01 00:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,239.0,0.1,239.0,239.0,4.9,53.9,1002.0
2020-04-01 00:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,238.0,0.1,238.0,239.0,4.7,54.3,1002.0
2020-04-01 00:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,238.0,0.1,238.0,238.0,4.5,54.8,1002.0
2020-04-01 01:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,237.0,0.1,237.0,238.0,4.4,55.0,1002.0
2020-04-01 01:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.1,-1.0,-1.0,237.0,0.1,237.0,237.0,4.2,55.3,1002.0
2020-04-01 01:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,236.0,0.1,236.0,236.0,4.0,56.0,1002.0
2020-04-01 01:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,236.0,0.1,236.0,236.0,4.0,56.3,1002.0
2020-04-01 02:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.0,-1.0,-1.0,235.0,0.1,235.0,235.0,3.8,56.5,1002.0
2020-04-01 02:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,235.0,0.1,235.0,235.0,3.8,56.4,1002.0
2020-04-01 02:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,234.0,0.1,234.0,234.0,3.6,57.1,1002.0
2020-04-01 02:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.0,-1.0,-1.0,234.0,0.1,234.0,235.0,3.5,56.8,1001.0
2020-04-01 03:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,234.0,0.1,234.0,234.0,3.5,56.6,1001.0
2020-04-01 03:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.0,-1.0,-1.0,234.0,0.1,234.0,234.0,3.5,56.2,1001.0
2020-04-01 03:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,233.0,0.1,233.0,234.0,3.4,55.9,1001.0
2020-04-01 03:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,233.0,0.1,233.0,233.0,3.4,55.9,1001.0
2020-04-01 04:00:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,233.0,0.1,233.0,233.0,3.2,56.8,1001.0
2020-04-01 04:15:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.0,-1.0,-1.0,232.0,0.1,232.0,233.0,3.0,57.5,1001.0
2020-04-01 04:30:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,232.0,0.1,232.0,232.0,2.6,60.6,1001.0
2020-04-01 04:45:00+00:00,-1.0,0.0,-1.0,-1.0,0.0,0.1,0.0,0.0,-1.0,0.0,-1.0,-1.0,232.0,0.1,232.0,233.0,2.5,61.3,1001.0
2020-04-01 05:00:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,232.0,0.1,232.0,232.0,2.4,60.7,1001.0
2020-04-01 05:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,232.0,0.1,232.0,232.0,2.2,61.9,1001.0
2020-04-01 05:30:00+00:00,5.0,0.2,5.0,6.0,0.0,0.0,0.0,0.0,5.0,0.2,5.0,6.0,231.0,0.1,231.0,231.0,2.0,62.6,1001.0
2020-04-01 05:45:00+00:00,23.0,0.5,22.0,23.0,180.0,3.1,175.0,185.0,14.0,0.2,14.0,15.0,231.0,0.1,231.0,231.0,2.2,62.3,1001.0
2020-04-01 06:00:00+00:00,51.0,0.6,50.0,52.0,321.0,2.3,317.0,325.0,24.0,0.2,24.0,25.0,231.0,0.1,231.0,232.0,2.4,61.4,1001.0
2020-04-01 06:15:00+00:00,88.0,0.8,87.0,89.0,435.0,2.2,431.0,438.0,34.0,0.2,33.0,34.0,231.0,0.1,231.0,231.0,2.6,60.3,1001.0
