,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-01-27 00:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,322.0,0.2,321.0,322.0,2.2,100.6,962.0
2020-01-27 00:15:00+00:00,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,318.0,0.1,318.0,318.0,2.2,100.6,962.0
2020-01-27 00:30:00+00:00,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,319.0,0.2,319.0,320.0,2.2,100.6,962.0
2020-01-27 00:45:00+00:00,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,314.0,0.4,314.0,315.0,2.1,100.6,962.0
2020-01-27 01:00:00+00:00,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,327.0,0.2,327.0,328.0,2.2,100.6,962.0
2020-01-27 01:15:00+00:00,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,330.0,0.2,330.0,331.0,2.2,100.6,962.0
2020-01-27 01:30:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,0.0,331.0,0.1,331.0,331.0,2.3,100.6,962.0
2020-01-27 01:45:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,324.0,0.1,323.0,324.0,2.3,100.6,962.0
2020-01-27 02:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,309.0,1.9,306.0,313.0,2.1,100.6,962.0
2020-01-27 02:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,1.0,259.0,0.3,259.0,260.0,1.8,100.6,962.0
2020-01-27 02:30:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,284.0,0.9,282.0,285.0,1.9,100.6,962.0
