,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-09-21 00:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,356.0,0.1,356.0,356.0,15.1,100.5,960.0
2020-09-21 00:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,348.0,0.1,348.0,348.0,14.7,100.5,959.0
2020-09-21 00:30:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,348.0,0.1,348.0,349.0,14.5,100.5,959.0
2020-09-21 00:45:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,350.0,0.1,349.0,350.0,14.1,100.5,959.0
2020-09-21 01:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,349.0,0.1,349.0,349.0,14.3,100.5,959.0
2020-09-21 01:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,353.0,0.2,353.0,354.0,14.8,100.5,960.0
2020-09-21 01:30:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,350.0,0.1,350.0,351.0,14.2,100.5,959.0
2020-09-21 01:45:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,355.0,0.1,355.0,355.0,14.5,100.5,959.0
2020-09-21 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,357.0,0.2,357.0,357.0,14.1,100.5,959.0
2020-09-21 02:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,359.0,0.3,358.0,359.0,14.4,100.5,959.0
2020-09-21 02:30:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,355.0,0.1,355.0,355.0,14.6,100.5,959.0
2020-09-21 02:45:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,362.0,0.7,361.0,364.0,14.4,100.3,959.0
