,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-07-09 00:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,322.0,0.2,321.0,322.0,13.8,87.5,962.0
2020-07-09 00:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,320.0,0.1,320.0,321.0,13.4,89.3,962.0
2020-07-09 00:30:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,321.0,0.2,320.0,321.0,13.0,91.3,962.0
2020-07-09 00:45:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,322.0,0.1,322.0,323.0,13.1,92.8,962.0
2020-07-09 01:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,1.0,321.0,0.1,321.0,321.0,13.0,93.1,962.0
2020-07-09 01:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,1.0,320.0,0.1,320.0,321.0,12.8,93.2,962.0
2020-07-09 01:30:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,320.0,0.2,319.0,320.0,12.7,94.2,962.0
2020-07-09 01:45:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,317.0,0.1,316.0,317.0,12.5,94.6,962.0
2020-07-09 02:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,1.0,316.0,0.1,316.0,317.0,12.0,94.5,962.0
2020-07-09 02:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,316.0,0.2,315.0,316.0,11.9,95.5,962.0
2020-07-09 02:30:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,1.0,315.0,0.1,314.0,315.0,11.8,96.4,962.0
2020-07-09 02:45:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,1.0,315.0,0.1,315.0,315.0,11.7,97.1,962.0
2020-07-09 03:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,1.0,315.0,0.1,314.0,315.0,11.5,97.5,962.0
2020-07-09 03:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,1.0,314.0,0.1,314.0,315.0,11.3,97.7,962.0
2020-07-09 03:30:00+00:00,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,314.0,0.1,314.0,314.0,11.6,99.2,962.0
2020-07-09 03:45:00+00:00,4.0,0.1,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.3,3.0,4.0,314.0,0.1,314.0,315.0,11.2,99.0,962.0
2020-07-09 04:00:00+00:00,10.0,0.2,9.0,10.0,0.0,0.0,0.0,0.0,10.0,0.3,9.0,10.0,313.0,0.2,313.0,313.0,11.6,100.2,962.0
2020-07-09 04:15:00+00:00,24.0,0.7,23.0,25.0,237.0,3.4,231.0,243.0,20.0,0.3,19.0,21.0,314.0,0.1,314.0,314.0,11.5,100.0,962.0
2020-07-09 04:30:00+00:00,71.0,0.9,69.0,72.0,360.0,2.5,355.0,363.0,35.0,0.4,34.0,36.0,318.0,0.1,318.0,318.0,12.4,100.7,962.0
2020-07-09 04:45:00+00:00,93.0,1.4,91.0,96.0,343.0,7.9,332.0,358.0,46.0,0.3,45.0,47.0,317.0,0.1,317.0,318.0,13.1,99.8,963.0
2020-07-09 05:00:00+00:00,55.0,2.2,51.0,58.0,44.0,7.8,32.0,56.0,40.0,0.3,39.0,41.0,314.0,0.1,314.0,314.0,13.9,97.9,963.0
2020-07-09 05:15:00+00:00,170.0,0.5,169.0,170.0,589.0,1.1,587.0,591.0,42.0,0.2,42.0,43.0,314.0,0.1,313.0,314.0,14.1,94.6,963.0
2020-07-09 05:30:00+00:00,214.0,0.8,212.0,215.0,653.0,1.2,651.0,655.0,45.0,0.4,44.0,46.0,314.0,0.1,314.0,315.0,15.4,92.7,963.0
2020-07-09 05:45:00+00:00,258.0,0.8,257.0,260.0,696.0,0.7,695.0,698.0,49.0,0.4,48.0,50.0,316.0,0.1,316.0,316.0,16.8,86.8,963.0
2020-07-09 06:00:00+00:00,303.0,0.9,302.0,305.0,734.0,0.8,733.0,735.0,52.0,0.3,52.0,53.0,317.0,0.1,317.0,317.0,17.6,78.4,963.0
2020-07-09 06:15:00+00:00,342.0,1.9,335.0,343.0,746.0,6.2,726.0,751.0,55.0,0.3,55.0,56.0,320.0,0.1,320.0,320.0,18.8,73.8,963.0
2020-07-09 06:30:00+00:00,393.0,0.9,391.0,395.0,790.0,0.5,790.0,791.0,58.0,0.3,57.0,58.0,321.0,0.1,321.0,321.0,19.7,68.7,963.0
2020-07-09 06:45:00+00:00,437.0,0.9,436.0,439.0,813.0,0.8,811.0,814.0,59.0,0.3,59.0,60.0,324.0,0.2,323.0,324.0,20.4,65.0,963.0
2020-07-09 07:00:00+00:00,483.0,1.0,482.0,485.0,842.0,0.6,840.0,843.0,61.0,0.3,61.0,62.0,325.0,0.2,325.0,326.0,21.4,62.5,963.0
2020-07-09 07:15:00+00:00,530.0,1.3,528.0,532.0,860.0,0.7,859.0,862.0,66.0,0.4,65.0,67.0,327.0,0.2,327.0,328.0,22.0,59.6,962.0
2020-07-09 07:30:00+00:00,567.0,0.7,566.0,568.0,875.0,0.4,874.0,876.0,64.0,0.3,63.0,65.0,328.0,0.2,328.0,329.0,23.0,57.3,962.0
2020-07-09 07:45:00+00:00,608.0,0.7,607.0,609.0,893.0,0.4,892.0,894.0,64.0,0.3,64.0,65.0,330.0,0.2,329.0,330.0,23.7,55.8,962.0
2020-07-09 08:00:00+00:00,646.0,0.7,645.0,647.0,906.0,0.4,905.0,906.0,65.0,0.2,65.0,66.0,331.0,0.1,330.0,331.0,24.3,52.9,962.0
