,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-05-25 00:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,1.0,290.0,0.1,290.0,290.0,9.6,78.3,973.0
2020-05-25 00:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,0.0,289.0,0.1,288.0,289.0,9.3,78.8,973.0
2020-05-25 00:30:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,0.0,288.0,0.1,288.0,288.0,8.7,82.1,973.0
2020-05-25 00:45:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,1.0,287.0,0.1,287.0,287.0,8.0,84.4,973.0
2020-05-25 01:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,0.0,287.0,0.2,287.0,288.0,7.8,88.1,973.0
2020-05-25 01:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,0.0,288.0,0.1,288.0,288.0,7.6,90.8,973.0
2020-05-25 01:30:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,1.0,288.0,0.1,288.0,288.0,7.9,91.7,973.0
2020-05-25 01:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,0.0,287.0,0.1,287.0,287.0,8.2,88.5,973.0
2020-05-25 02:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,1.0,287.0,0.2,287.0,287.0,8.2,88.8,973.0
2020-05-25 02:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,1.0,286.0,0.2,285.0,286.0,7.7,89.7,973.0
2020-05-25 02:30:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,0.0,284.0,0.0,284.0,285.0,7.4,90.8,973.0
2020-05-25 02:45:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,1.0,285.0,0.1,285.0,285.0,7.2,92.3,973.0
2020-05-25 03:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,0.0,285.0,0.1,285.0,286.0,6.9,93.6,973.0
2020-05-25 03:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,1.0,285.0,0.1,285.0,285.0,6.8,94.5,973.0
