,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-08-10 00:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,357.0,0.1,357.0,357.0,17.8,92.2,959.0
2020-08-10 00:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,1.0,357.0,0.1,357.0,357.0,17.6,93.5,959.0
2020-08-10 00:30:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,1.0,357.0,0.2,356.0,357.0,17.5,95.0,959.0
2020-08-10 00:45:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,1.0,358.0,0.1,358.0,358.0,17.3,95.5,959.0
2020-08-10 01:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,356.0,0.1,356.0,356.0,17.4,96.7,959.0
2020-08-10 01:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,1.0,356.0,0.2,356.0,357.0,17.4,97.2,959.0
2020-08-10 01:30:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,0.0,356.0,0.1,356.0,356.0,17.3,96.6,959.0
2020-08-10 01:45:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,1.0,357.0,0.2,356.0,357.0,17.2,96.3,959.0
2020-08-10 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,0.0,357.0,0.1,357.0,357.0,17.2,96.4,959.0
2020-08-10 02:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,1.0,359.0,0.2,358.0,359.0,17.1,96.7,959.0
2020-08-10 02:30:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,358.0,0.1,358.0,358.0,17.1,96.8,959.0
2020-08-10 02:45:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,0.0,356.0,0.2,356.0,356.0,17.0,96.6,959.0
2020-08-10 03:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,358.0,0.2,357.0,358.0,17.0,97.2,959.0
2020-08-10 03:15:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,355.0,0.1,354.0,355.0,16.7,96.4,959.0
2020-08-10 03:30:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0,0.0,351.0,0.1,351.0,352.0,16.7,95.5,959.0
2020-08-10 03:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,352.0,0.2,352.0,353.0,16.7,96.0,959.0
2020-08-10 04:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,354.0,0.2,354.0,354.0,16.5,95.9,959.0
