,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-07-20 00:00:00+00:00,-1.0,0.1,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.1,-1.0,0.0,373.0,0.1,373.0,373.0,14.7,90.8,1019.0
2020-07-20 00:15:00+00:00,-1.0,0.1,-1.0,-1.0,1.0,0.1,1.0,1.0,-1.0,0.1,-1.0,0.0,372.0,0.1,372.0,372.0,14.7,90.6,1019.0
2020-07-20 00:30:00+00:00,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.1,-1.0,-1.0,362.0,0.4,361.0,363.0,14.6,91.0,1019.0
2020-07-20 00:45:00+00:00,-1.0,0.1,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,339.0,0.7,338.0,340.0,14.1,92.0,1018.0
2020-07-20 01:00:00+00:00,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.1,-1.0,-1.0,352.0,0.1,352.0,352.0,13.9,93.0,1018.0
2020-07-20 01:15:00+00:00,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,344.0,0.7,343.0,345.0,13.9,93.0,1018.0
2020-07-20 01:30:00+00:00,-1.0,0.1,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,350.0,0.6,349.0,351.0,13.8,93.0,1019.0
2020-07-20 01:45:00+00:00,-1.0,0.1,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.1,-1.0,-1.0,357.0,0.1,356.0,357.0,14.0,93.0,1019.0
2020-07-20 02:00:00+00:00,-1.0,0.1,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.1,-1.0,-1.0,334.0,0.2,333.0,334.0,14.1,92.0,1019.0
2020-07-20 02:15:00+00:00,-1.0,0.1,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,334.0,0.1,334.0,334.0,13.7,92.2,1019.0
2020-07-20 02:30:00+00:00,-1.0,0.1,-1.0,-1.0,1.0,0.1,1.0,1.0,-1.0,0.1,-1.0,-1.0,331.0,0.5,330.0,332.0,13.6,90.4,1019.0
2020-07-20 02:45:00+00:00,-1.0,0.1,-2.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,324.0,0.2,324.0,325.0,13.4,88.0,1019.0
