,ghi,ghi_std,ghi_min,ghi_max,dni,dni_std,dni_min,dni_max,dhi,dhi_std,dhi_min,dhi_max,lwd,lwd_std,lwd_min,lwd_max,temp_air,relative_humidity,pressure
2020-07-09 00:00:00+00:00,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.1,-1.0,0.0,387.0,0.0,387.0,387.0,15.6,99.0,1014.0
2020-07-09 00:15:00+00:00,-1.0,0.1,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,392.0,0.2,392.0,392.0,15.8,98.0,1014.0
2020-07-09 00:30:00+00:00,-2.0,0.0,-2.0,-1.0,1.0,0.1,1.0,1.0,-1.0,0.1,-1.0,-1.0,394.0,0.1,394.0,395.0,15.8,98.6,1014.0
2020-07-09 00:45:00+00:00,-2.0,0.1,-2.0,-1.0,1.0,0.1,1.0,1.0,-1.0,0.1,-1.0,-1.0,394.0,0.1,394.0,394.0,15.7,99.0,1014.0
2020-07-09 01:00:00+00:00,-1.0,0.0,-2.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.1,-1.0,-1.0,395.0,0.1,395.0,396.0,15.8,99.0,1014.0
2020-07-09 01:15:00+00:00,-1.0,0.1,-2.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,395.0,0.1,395.0,395.0,15.8,99.0,1013.0
2020-07-09 01:30:00+00:00,-1.0,0.1,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,396.0,0.1,396.0,396.0,15.8,100.0,1013.0
2020-07-09 01:45:00+00:00,-1.0,0.1,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,395.0,0.1,395.0,395.0,15.9,99.0,1013.0
2020-07-09 02:00:00+00:00,-1.0,0.1,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.1,-1.0,-1.0,397.0,0.1,396.0,397.0,16.0,99.0,1013.0
2020-07-09 02:15:00+00:00,-1.0,0.0,-2.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.1,-1.0,-1.0,395.0,0.4,395.0,396.0,16.1,99.0,1013.0
2020-07-09 02:30:00+00:00,-1.0,0.1,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,0.1,-1.0,0.0,395.0,0.1,395.0,395.0,16.2,99.0,1013.0
2020-07-09 02:45:00+00:00,-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.1,-1.0,0.0,396.0,0.3,395.0,396.0,16.3,99.0,1012.0
2020-07-09 03:00:00+00:00,-1.0,0.1,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,394.0,0.1,394.0,395.0,16.4,98.0,1013.0
2020-07-09 03:15:00+00:00,-1.0,0.1,-1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.1,-1.0,0.0,394.0,0.2,394.0,395.0,16.5,96.8,1013.0
2020-07-09 03:30:00+00:00,0.0,0.1,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.0,0.0,395.0,0.1,395.0,395.0,16.4,97.0,1013.0
2020-07-09 03:45:00+00:00,0.0,0.1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,0.0,1.0,395.0,0.1,394.0,395.0,16.3,97.0,1012.0
2020-07-09 04:00:00+00:00,2.0,0.1,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.1,1.0,2.0,394.0,0.1,393.0,394.0,16.4,97.0,1012.0
2020-07-09 04:15:00+00:00,5.0,0.5,5.0,6.0,1.0,0.0,1.0,1.0,5.0,0.4,5.0,6.0,394.0,0.1,394.0,394.0,16.5,96.6,1012.0
2020-07-09 04:30:00+00:00,4.0,0.1,4.0,4.0,1.0,0.0,1.0,1.0,4.0,0.1,4.0,4.0,395.0,0.1,394.0,395.0,16.5,97.0,1012.0
2020-07-09 04:45:00+00:00,7.0,0.4,7.0,8.0,0.0,0.0,0.0,0.0,8.0,0.4,7.0,8.0,396.0,0.2,395.0,396.0,16.4,96.8,1012.0
2020-07-09 05:00:00+00:00,16.0,0.3,16.0,17.0,0.0,0.0,0.0,0.0,16.0,0.3,16.0,17.0,396.0,0.2,395.0,396.0,16.5,97.0,1012.0
2020-07-09 05:15:00+00:00,13.0,1.0,11.0,14.0,1.0,0.0,1.0,1.0,13.0,0.9,11.0,14.0,395.0,0.1,395.0,395.0,16.5,96.2,1012.0
2020-07-09 05:30:00+00:00,18.0,1.0,16.0,20.0,1.0,0.0,1.0,1.0,18.0,1.0,16.0,20.0,395.0,0.1,395.0,395.0,16.6,96.0,1012.0
2020-07-09 05:45:00+00:00,29.0,0.4,29.0,30.0,1.0,0.0,1.0,1.0,29.0,0.4,29.0,30.0,395.0,0.1,395.0,395.0,16.6,96.8,1012.0
2020-07-09 06:00:00+00:00,50.0,3.3,43.0,53.0,1.0,0.0,1.0,1.0,50.0,3.2,43.0,53.0,395.0,0.1,395.0,395.0,16.6,96.2,1012.0
2020-07-09 06:15:00+00:00,66.0,0.6,64.0,66.0,1.0,0.0,1.0,1.0,65.0,0.6,64.0,66.0,395.0,0.1,395.0,396.0,16.8,94.8,1012.0
2020-07-09 06:30:00+00:00,54.0,2.7,50.0,59.0,1.0,0.0,0.0,1.0,54.0,2.6,50.0,59.0,395.0,0.1,395.0,396.0,16.7,95.0,1012.0
2020-07-09 06:45:00+00:00,37.0,0.4,36.0,38.0,1.0,0.0,1.0,1.0,37.0,0.4,36.0,38.0,395.0,0.1,394.0,395.0,16.6,95.6,1012.0
2020-07-09 07:00:00+00:00,47.0,1.5,45.0,49.0,1.0,0.0,1.0,1.0,47.0,1.4,45.0,49.0,394.0,0.1,394.0,395.0,16.7,95.0,1012.0
